,Artist,Artist Link,Song,Song Link,Chinese Lyrics,English Lyrics,Author,Author Link
58,S.H.E,https://lyricstranslate.com/en/she-lyrics.html,Super star,https://lyricstranslate.com/en/super-star-super-star.html,"笑就歌頌　一皺眉頭就心痛
我沒空理會我　只感受你的感受
你要往哪走　把我靈魂也帶走
它為你折了磨　留著有什麼用  你是電　你是光　你是唯一的神話
我只愛你 YOU ARE MY SUPER STAR
你主宰　我崇拜　沒有更好的辦法
只能愛你 YOU ARE MY SUPER STAR  手　不是手　是溫柔的宇宙
我這顆小星球　就在你手中轉動
請　看見我　讓我有夢可以作
我為你發了瘋　你必須獎勵我  你是電　你是光　你是唯一的神話
我只愛你 YOU ARE MY SUPER STAR
你主宰　我崇拜　沒有更好的辦法
只能愛你 YOU ARE MY SUPER STAR  你是意義　
是天是地是神的旨意
除了愛你　沒有真理  火　你是火　是我飛蛾的盡頭
沒想過要逃脫　為什麼我要逃脫
謝謝你給我　一段快樂的夢遊
如果我忘了我　請幫忙記得我 你是電　你是光　你是唯一的神話
我只愛你 YOU ARE MY SUPER STAR
你主宰　我崇拜　沒有更好的辦法
只能愛你 YOU ARE MY SUPER STAR (x2) ","Your laughter sings praises, your scowl pains my heart
I don't have time to pay attention to myself, I only feel what you feel
Where are you going? You've taken my soul along with you
But it's hurt you, so keeping it is no use to you  You're electricity,  you're light,  you are my only fairy tale
I only love you, you are my super star
You've dominated me,  I worship you,  there's no better way
I can only love you, you are my super star  Hand-- it's not a hand,  it's a gentle universe
And I am the small planet  turning in your hand
Please, look at me, let me have dreams to dream
I'm crazy for you,  you must encourage me  You're electricity,  you're light,  you are my only fairy tale
I only love you, you are my super star
You've dominated me,  I worship you,  there's no better way
I can only love you, you are my super star  You are meaning,
you're heaven and earth, you are God's decree
Besides loving you,  there is no other truth  Fire, you are fire, you are the destination for this moth
I've never thought to escape, why should I want to escape?
Thank you for giving me this happy dream
If I forget myself, please help to remember myself You're electricity,  you're light,  you are my only fairy tale
I only love you, you are my super star
You've dominated me,  I worship you,  there's no better way
I can only love you, you are my super star ",dammoon,https://lyricstranslate.com/en/translator/dammoon
59,Harlem Yu,https://lyricstranslate.com/en/harlem-yu-lyrics.html,情非得已 (qíng fēi dé yǐ),https://lyricstranslate.com/en/%E6%83%85%E9%9D%9E%E5%BE%97%E5%B7%B2-had-let-it-happen.html,The Rainbow Linguist,https://lyricstranslate.com/en/translator/rainbow-linguist,,
60,Shawn Sung,https://lyricstranslate.com/en/shawn-sung-lyrics.html,Life's a Struggle,https://lyricstranslate.com/en/lifes-struggle-lyrics.html,"正當我睜開雙眼 踏入這個世界
 媽媽給我生命 現在讓我自生自滅
 這讓我恐懼 在我的眼裡每個人都戴著面具
 回想過去 難道生命就是這樣延續
 我抽菸抽得我的肺都黑了
 就像整個社會被人心籠罩著它也是黑的
 我背著宿命的十字架
 也渴望Power,Paper and Respect
 我想這大概就是Human Nature
 佛家說 煩惱即是菩提 我暫且不提
 我倒是希望能夠回到母體
 老媽對不起 我時常把你氣得跺腳
 你說你後悔當初沒有墮胎把我墮掉
 每當我放學回家 放下那沉重的背包
 家裡空無一人 只殘留著你香水的味道
 那時我知道 你那天晚上又要加班
 我打開冰箱 拿出微波爐食品當晚餐
 老爸在凌晨兩點鐘 醉醺醺地回家
 我從睡夢中醒來 只聽到你們在吵架
 我沒有辦法專心面對第二天的考試
 老師他不喜歡我 我也不喜歡老師
 我討厭穿制服 我討厭學校的制度
 我討厭訓導主任的嘴臉 討厭被束縛
 That's True 很多人不屑我的態度
 他們說我太酷 警察不爽我都曾將我逮捕
 I Don't Give A Fuck About 人家說什麼
 他們想說什麼就說什麼 但是他們算什麼
 沒有誰有權利拿他的標準衡量我
 主宰是我自己 隨便人家如何想 我還是我
 愛錢的女人只給凱子摸
 不懂得用保險套的人別嫌孩子多
 金錢力量雖大 卻生不帶來死不帶走
 緊握著雙拳的人們何時能鬆開手?  *Life's a Struggle 日子還要過
品嚐喜怒哀樂後    又是數不盡的Troubles
Everyday有多少問題要去面對
有多少夜 痛苦煩惱著你無法入睡 *Life's a Struggle 日子還要過
品嚐喜怒哀樂之後又是數不盡的Troubles
Everyday有多少問題要去面對
有多少夜 痛苦煩惱著你無法入睡  法庭嚴肅的空氣逼得我快不能呼吸
 當時面臨著終生監禁的我開始反省
 鐵欄杆之後又是個截然不同的景象
 刑犯們眼神中看不到一點和平的氣象
 僅有一吋短的鉛筆 寫的是監獄風雲
 日記上描繪的不是美好的戶外風景
 自由在他們眼裡才是僮憬
 放一把自製武器在枕頭旁 以防隨時有人偷襲
 有些人懷疑老婆在外偷情
 有些人把家人寄來的信件一張一張好好收集
 有些人二十四小時幾乎在床上休息
 有些人精神失常 因為受不了打擊
 三個月如火如荼的漫長等待已過去
 出獄後的我得面對三年的緩刑期
 這也好 一生中第一次感覺到幸福
 但是生命的考驗何止如此我不清楚
 我不知道接下來還有什麼會發生
 翻開報紙的新聞又是看到放火殺人
 還記得某年無意間發現的照片 上面有阿姨對人  施行口交的噁心畫面
 這簡直摧毀了她在我心目中的形象
 我無法忘懷照片中那笑容多麼淫蕩
 我抵抗 胸口存在著不安及惶恐
 我不斷聽到痛苦的聲音在內心怒吼 *Life's a Struggle 日子還要過
品嚐喜怒哀樂之後又是數不盡的Troubles
Everyday有多少問題要去面對
有多少夜 痛苦煩惱著你無法入睡 *Life's a Struggle 日子還要過
品嚐喜怒哀樂之後又是數不盡的Troubles
Everyday有多少問題要去面對
有多少夜 痛苦煩惱著你無法入睡  不論我走到天南 不論我走到地北
 不論我走到哪都見識到人心的虛偽
 It's Kinda Funny 在人的眼裡只有Money
 外表好像要幫你 卻只是想幫他自己
 笑容可掬的臉後面 誰知道是個狼心狗肺
 連朋友都能背叛 因為只有名利合他口味
 她說她愛你的時候講的是問心無愧
 搞不好她愛的是你身後的榮華富貴
 你可曾困惑 在你身旁誰是敵是友
 對你落井下石的可能就是你的'摯友'
 你可曾經歷 當你最需要幫助的時候
 平常跟你稱兄道弟的人都突然失蹤
 親愛的神 偉大的神
 你可以怪我想法太過無知 但我只是人
 我不信人 因為人也不信我 不要問我為什麼
 我最多只能告訴你這就是我
 生命像海浪一樣有時高有時低
 你是否告訴自己堅強渡過各種時期
 我從命運的天台放眼卻看不到星空
 漆黑的天空壓在頭頂使我不得輕鬆
 在我心中 找不到一個安靜的角落
 我不能再沉睡下去 良心彷彿在笑我
 它在說: 有幾天幾夜老媽曾經為你以淚洗面
 老爸他只顧己見 希望之火只見熄滅
 我接起電話 是老爸憔悴的聲音
 雖沒見面卻不難想像他當時的神情
 剛聽完他最近失業的消息
 腦海裡馬上浮現祖母的話 警告我一定要爭氣
 我已經放棄所有哭的理由
 因為我早就習慣冷漠活在無情的現實裡頭
 人生要如何起頭? 改變要如何起手?
 當活在泥沼中 要如何才能金盆洗手?  *Life's a Struggle 日子還要過
品嚐喜怒哀樂之後又是數不盡的Troubles
Everyday有多少問題要去面對
有多少夜 痛苦煩惱著你無法入睡 *Life's a Struggle 日子還要過
品嚐喜怒哀樂之後又是數不盡的Troubles
Everyday有多少問題要去面對
有多少夜 痛苦煩惱著你無法入睡 *Life's a Struggle 日子還要過
品嚐喜怒哀樂之後又是數不盡的Troubles
Everyday有多少問題要去面對
有多少夜 痛苦煩惱著你無法入睡 *Life's a Struggle 日子還要過
品嚐喜怒哀樂之後又是數不盡的Troubles
Everyday有多少問題要去面對
有多少夜 痛苦煩惱著你無法入睡  Life's a Struggle Yeah
 Life's a Struggle Yeah (Uh)...
 Life's a struggle (did u feel,man) ","When I opened my eyes entering this world
Mom gave me life, now I have to live and die alone
It makes me sick, it seems like everyone is wearing a mask
I think in the past, will my life continue like this?
I smoked so much that my lungs are black
Black as suffocating society opinion fog
I'm carrying my cross on my shoulders
And I thirst for power paper and respect.
I think this is probably just human nature
Buddhists say that agony is enlightenment, I do not want to talk about it
Honestly, I just want to crawl back into the womb
Mom, sorry for always getting you so angry.
You say you should have aborted me when you had the chance.
Every time I get home from school, I throw my backpack on the floor.
No one is at home, only their persistent perfume
I know tonight you have to work overtime again
I open the refrigerator, start eating cold dinner
Dad comes home stupidly drunk at two in the morning
I wake up from my sleep to hear you two arguing.
How should I focus on school tomorrow?
The teacher does not like me, and I do not like the teacher.
I hate these uniforms, I hate the school system.
I hate the face at first, I hate living in a prison.
That's right, a lot of people do not like my attitude
They say I'm really cool, cops already in my case hate me so they arrested me
I don't give a fuck about what other people say
They can think whatever they want, who are they?
No one has the right to judge me
What is important is to be myself, what do they think
It's still me, girls who love money only fuck the rich
If you are too stupid that you do not know how to use condoms you should not hate children
Money is powerful but you can not take it with you when you die
All these people clenching their fists, when will they let go? * Life's a struggle, but you still have to face the days
You've tried everything but still have countless troubles
Everyday, how many problems should you face?
How many nights will you be awake with fear and pain? * Life's a struggle, but you still have to face the days
You've tried everything but still have countless troubles
Everyday, how many problems should you face?
How many nights will you be awake with fear and pain? I almost suffocate in the dead air of the court
Facing a life sentence, I finally began to think
Behind bars, nothing is the same
There is no peace in the eyes of the damned
Just an inch of pencil to draw comic from prison
No one sees magazines about beautiful landscapes
The only thing they expect is freedom.
Putting guns done by yourself under your pillows just by chance
Some think their wives are cheating them
Some collect house letters
Some were in bed twenty-four hours a day
And some get crazy under all the pressure
Three months of waiting have already passed
After I left prison I still have to face three years of pardon
Okay, for the first time in my life I feel happy.
I do not know why my trials ended like this.
And I do not know what will happen in the future.
I open the newspaper, it's still fire and murder.
I remember the year I accidentally found those photographs
Photos of an ugly scene of auntie sucking a man
I've never seen her but it wrecks her image in my heart.
I'll never forget your wretched smile.
I fight the fear and the restlessness in my stomach.
But I constantly hear the suffering roar in my heart. * Life's a struggle, but you still have to face the days
You've tried everything but still have countless troubles
Everyday, how many problems should you face?
How many nights will you be awake with fear and pain? * Life's a struggle, but you still have to face the days
You've tried everything but still have countless troubles
Everyday, how many problems should you face?
How many nights will you be awake with fear and pain? It does not matter if I walk south in the sky or north on land
All I can find is the hypocrisy of mankind
It's kind of funny, people only have money
It seems they want to help, but they just want to help themselves
Behind their smiling faces, no one knows how selfish they are.
Even friends can betray, when only fame will satisfy their taste
When she says she loves you, she has a clear conscience
But what she really loves is her power. You've probably wondered who your real enemies are.
What kicks when you're down could be an old friend
You'll find out when you need help more
Those who usually call him ""brother"" simply disappear
God loved, mighty God
You can blame me for thinking that way, but I'm just human
I do not trust people because they do not trust me.
Do not ask why - all I can say is that it's me
Life is like the sea, it has high tides and low tides.
It does not matter if you tell yourself that you will survive each cycle
From the mountain peak of fate, I could not see any stars
Just a silent black sky pressing me to the ground
In my heart I can not find a single quiet corner
I can not sleep, my conscience is fucking with me
She says: How many days and nights did your mother cry for you?
Dad only cares for himself, I want to fire just to watch him burn
I pick up the phone and hear your tired voice.
I can not see him, but it's not hard to imagine his face.
When I finish listening to your last job loss story
Grandpa's words are in my head: I have to fight
I've thrown away every excuse to cry
I am accustomed to living coldly in this relentless reality
What can I do to raise my head? What can I do to raise my hands?
I'm in the middle of a swamp, how can I get clean? * Life's a struggle, but you still have to face the days
You've tried everything but still have countless troubles
Everyday, how many problems should you face?
How many nights will you be awake with fear and pain? * Life's a struggle, but you still have to face the days
You've tried everything but still have countless troubles
Everyday, how many problems should you face?
How many nights will you be awake with fear and pain? * Life's a struggle, but you still have to face the days
You've tried everything but still have countless troubles
Everyday, how many problems should you face?
How many nights will you be awake with fear and pain? * Life's a struggle, but you still have to face the days
You've tried everything but still have countless troubles
Everyday, how many problems should you face?
How many nights will you be awake with fear and pain? Life's a struggle Yeah
Life's a struggle Yeah (Uh) ...
Life's a struggle (did u feel, man) ",Deeh Ayuu,https://lyricstranslate.com/en/translator/deeh-ayuu
61,Hua Chenyu,https://lyricstranslate.com/en/hua-chenyu-lyrics.html,孩子 [Child] (háizi),https://lyricstranslate.com/en/%E5%AD%A9%E5%AD%90%EF%BC%88child-cover-child-chenyu-huae.html,Wind Ying,https://lyricstranslate.com/en/translator/wind-ying,,
62,Jay Chou,https://lyricstranslate.com/en/jay-chou-lyrics.html,安静 (Anjing),https://lyricstranslate.com/en/anjing-%E5%AE%89%E9%9D%99-quiet.html,Lyrikoala,https://lyricstranslate.com/en/translator/lyrikoala,,
63,Phoenix legend,https://lyricstranslate.com/en/phoenix-legend-lyrics.html,最炫民族风 (Zui xuan min zu feng),https://lyricstranslate.com/en/zui-xuan-min-zu-feng%E6%9C%80%E7%82%AB%E6%B0%91%E6%97%8F%E9%A3%8E-most-dazzle-folk-style.html,AiHack,https://lyricstranslate.com/en/translator/angelia2041,,
64,Xiao Quan,https://lyricstranslate.com/en/xiao-quan-lyrics.html,海草舞 (Hǎicǎo wǔ),https://lyricstranslate.com/en/%E6%B5%B7%E8%8D%89%E8%88%9E-seaweed-dance.html,"**像一棵海草 海草
隨波飄搖
海草 海草
浪花裡舞蹈  %海草 海草
管它駭浪驚濤
我有我樂消遙  *人海啊 茫茫啊
隨波逐流 浮浮沉沉
人生啊 如夢啊
親愛的你 在哪裡(就在這裡)  #我走過最陡的山路 看過最壯麗的日出
在午夜公路旁 對著夜空說我不服輸
押上了性命做賭注 也曾和魔鬼跳過舞
早已看透那些套路 留一點真就足夠了  #喝過最烈的酒 也泡到過最高傲的妞
隨性得像個浪子 也認真得像個傻子
我走過的黑暗與孤獨 受過的背叛和無助
卻依然參不透這心魔 只學會了率性而活  #你我都是這茫茫人海中
渺小不起眼的那一棵草
但誰說小人物不可以做英雄  #你我只是這茫茫人海中
不知天高地厚的那一棵草
所以不要煩惱 開心就好
用力去愛 用力微笑  Repeat *,**,#,*,**,% ","**Like a seaweed, seaweed
Wavering with the waves
Seaweed, seaweed
Dancing in the waves  %Seaweed, seaweed
Let the waves be stormy and stressful
I have my carefree joy  *The huge crowds ah, are boundless
Following the flows of the waves, floating and sinking
Life ah, is like a dream
My darling, where are you? (Just at here)  #I ever walked the steepest mountain road and saw the most magnificent sunrise
Refused to surrender at the midnight highway under the night sky
Put my life to a bet and ever danced with the devil too
I have already seen through those routines. Retaining a bit of truth is enough  #Ever drank the strongest liquor, also hooked up with the proudest girl.
Unrestrained like a prodigal son and serious like a fool.
I walked through darkness and loneliness, was betrayed and helpless
Yet still unable to understand the devil within, just learnt to live at ease  #In the ocean of crowds, you and I are
Like that inconspicuous little weed
But who said that small beer couldn't be a hero  #In the ocean of crowds, you and I are
That weed which doesn't know much of the world
So, don't worry, just be happy
Love wholeheartedly, smile cheerfully  Repeat *,**,#,*,**,% ",hankeat,https://lyricstranslate.com/en/translator/hankeat
65,Zhou Shen,https://lyricstranslate.com/en/zhou-shen-lyrics.html,亲爱的旅人啊 (qīn ài de lǚ rén a),https://lyricstranslate.com/en/%E4%BA%B2%E7%88%B1%E7%9A%84%E6%97%85%E4%BA%BA%E5%95%8A-dear-traveller.html,"就此告别吧
水上的列车就快到站
开往未来的路上
没有人会再回返
说声再见吧
就算留恋也不要回头看
在那大海的彼端
一定有空濛的彼岸 做最温柔的梦
盛满世间行色匆匆
在渺茫的时空
在千百万人之中 听一听心声
一路不断失去 一生将不断见证
看过再多风景眼眸如初清澄
爱依旧让你动容 亲爱的旅人
没有一条路无风无浪
会有孤独 会有悲伤
也会有无尽的希望 亲爱的旅人
这一程会短暂却又漫长
而一切终将 汇聚成最充盈的景象
Lalalalalalalalala
Lalalalalalalalala
Lululululululululululu
Lululululululululululu 就此告别吧
身后的灯火逐渐暗淡
每个恋家的孩子
都要扬起远行的帆
说声再见吧
美好的梦境不会消散
你的爱枕在臂弯
心脏将毕生柔软 既然相遇是种来自于时光的馈赠
那么离别时
也一定要微笑着 回忆放心中
生命无限渺小 却同样无限恢弘
你为寻找或是告别耗尽一生
也足够让人心动 亲爱的旅人
你仍是记忆中的模样
穿过人群 走过人间
再去往更远的远方
你灵魂深处
总要有这样一个地方
永远在海面漂荡
在半空中飞扬
永远轻盈永远滚烫
不愿下沉不肯下降 Lalalalalalalalalalalalala
Lalalalalalalalalalalalala
Lulululululululululu
Lulululululululululu ","Let's say goodbye here and now
The waterborne train has almost pulled into station
On the path to the future
No one will return
Say goodbye
Even if you're reluctant to leave, don't look back
On the other side of the ocean
There definitely is a misty shore Having the most tender dreams
filled with the hurriedness of this carnal world
In this uncertain space and time
Among countless people, listening to people's hearts
Along the way, you will keep losing; in this lifetime, you will keep witnessing
No matter how much scenery you see, your eyes will be clear like in the beginning
Love still moves you Dear traveller
There is no path that isn't turbulent
There will be loneliness, there will be sadness
There will also be endless hope Dear traveller
This leg of the journey will be short yet long
And everything will eventually converge into the most abundant spectacle
Lalalalalalalalala
Lalalalalalalalala
Lululululululululululu
Lululululululululululu Let's say goodbye here and now
The lights behind you are slowing dimming
Every home-loving child
must set sail to a far away place
Say goodbye
Wonderful dreams won't dissipate
Your love rests on the inside of your elbow
Your heart will be soft for your entire life Since encounters are a kind of gift given by time
So, when you leave
You should smile and put the memories in your heart
Life is infinitely small, yet infinitely large
You spend your entire life on seeking or moving on
It's enough to arouse desire Dear traveller
The way you look still matches my memory of you
Walking through crowds, walking through this carnal world
Going on yet more journeys, to farther away places
In the depth of your soul
There should always be a place like this
Always floating above the surface of the ocean
Flying midair
Always light and graceful, always scalding hot,
Not willing to sink not willing to descend Lalalalalalalalalalalalala
Lalalalalalalalalalalalala
Lulululululululululu
Lulululululululululu ",BendersB,https://lyricstranslate.com/en/translator/bendersb
66,Zhang Bei Bei,https://lyricstranslate.com/en/zhang-beibei-lyrics.html,拥抱你离去 (Yǒngbào nǐ lí qù),https://lyricstranslate.com/en/%E6%8B%A5%E6%8A%B1%E4%BD%A0%E7%A6%BB%E5%8E%BB-embracing-your-departure.html,"拥抱着你的离去
数着一行行的泪滴
枕着梦这回忆不忍睡
寂寞夜里只剩我的狼狈  *谎言天花乱坠
目睹你和他的暧昧
我的心在慢慢枯萎
悄悄地碎  *,** 如果亲爱的心痛
不爱的保重
难爱的却成空
让我再一次感受你的温柔  *,** 如果他更适合你依偎
悲伤该如何全身而退
爱情已经已无所谓  Repeat *,** ","Embracing your departure
Counting lines of teardrops
Resting on dreams, this memory can’t bear to sleep
Only my destruction remains in the lonely night.  *Lies are like flowers cascading from the sky
I witnessed your dubious relationship with him
My heart is withering gradually
Breaks quietly  *,** If, my dear, heartache,
Loveless concern and
Hard love are all in vain
Just let me feel your tenderness once more  *,** If he is more suitable for you to lean on
How to withdraw myself form the sorrow wholeheartedly?
Love is no longer relevant  Repeat *,** ",hankeat,https://lyricstranslate.com/en/translator/hankeat
67,Fish Leong,https://lyricstranslate.com/en/fish-leong-%E6%A2%81%E9%9D%9C%E8%8C%B9-lyrics.html,可惜不是你 (kě xī bù shì nǐ),https://lyricstranslate.com/en/%E5%8F%AF%E6%83%9C%E4%B8%8D%E6%98%AF%E4%BD%A0-its-pity-youre-not-one.html,"这一刻 突然觉得好熟悉
像昨天 今天同时在放映
我这句语气 原来好像你
不就是我们爱过的证据 差一点 骗了自己骗了你
爱与被爱不一定成正比
我知道被疼是一种运气
但我无法完全交出自己 努力为你改变
却变不了 预留的浮现
以为在你身边 那也算永远
仿佛还是昨天
可是昨天 已非常遥远
但闭上双眼 我还看得见 可惜不是你 陪我到最後
曾一起走却走失那路口
感谢那是你 牵过我的手
还能感受那温柔 那一段 我们曾心贴着心
我想我更有权力关心你
可能你 已走进别人风景
多希望 也有 星光的投影 感谢那是你 牵过我的手
还能温暖我胸口 ","All of sudden I`m very familiar with this moment
It seems that yesterday and today are on the show together
The tone of my voice is just like yours
Aren`t they the witnesses of our love I`ve almost cheated you and myself
To love and beloved might not be equally important
I know it is fortunate to be cared and loved
But I just can`t completely put my heart into I try to change myself for you
But I can`t change the destiny
I once thought I could always be by your side
It seems to be yesterday
But it has already gone far away
I can still see it when i close my eyes It`s a pity you are not the one, who accompany me till the end
We used to walk together but lost at the crossing
I`m grateful to you, who held my hands
Touch my heart with tenderness We used to be so close
I think I have more rights to care about you
Perhaps your heart has belonged to someone else
How I wish the stars can shine upon you I`m grateful to you, who held my hands
Keep my heart warm forever ",ideologypeng,https://lyricstranslate.com/en/translator/ideologypeng
68,Shi Shi,https://lyricstranslate.com/en/shi-shi-lyrics.html,是他不配 (He isn't Worth it),https://lyricstranslate.com/en/%E6%98%AF%E4%BB%96%E4%B8%8D%E9%85%8D-he-isnt-worth-it-he-unworthy.html,milquety,https://lyricstranslate.com/en/translator/milquety,,
69,Wakin Chau,https://lyricstranslate.com/en/wakin-chau-lyrics.html,刀剑如梦 (Dāo jiàn rú mèng),https://lyricstranslate.com/en/%E5%88%80%E5%89%91%E5%A6%82%E6%A2%A6-heroic-dream.html-0,"我剑　何去何从　
爱与恨　情难独钟
我刀　划破长空　
是与非　懂也不懂 我醉　一片蒙胧　
恩与怨　是幻是空
我醒　一场春梦　
生与死　一切成空 来也匆匆　去也匆匆　
恨不能相逢
爱也匆匆　恨也匆匆　
一切都随风 狂笑一声　长叹一声　
快活一声　悲哀一声
谁与我生死与共 我哭　泪洒心中　
悲与欢　苍天捉弄
我笑　我狂我疯　
天与地　风起云涌 我醉 一片朦胧
恩与怨 是幻是空
我醒 一场春梦
生与死 一切成空 狂笑一声　长叹一声　
快活一声　悲哀一声
谁与我生死与共
谁与我生死与共 ","My sword / Where is it from?
Love and hate / Two sides of a coin
My blade / Cuts across the sky
Right and wrong / Do you understand? Drunk / In a haze
Kindness and revenge / Just empty words
Awake / 'Twas but a sweet dream
Life and death / Are nothing at all Come like the wind / Go like the wind
Never stay for long
Love like the wind / Hate like the wind
Easy come easy go A wild cackle / A deep sigh
The sound of joy / The sound of sorrow
Who will join me in this journey? I cry / Tears in my heart
Sad and happy / The whims of the gods
I laugh / Crazy and insane
Heaven and earth / Like a surging storm Drunk / In a haze
Kindness and revenge / Just empty words
Awake / 'Twas but a sweet dream
Life and death / Are nothing at all A wild cackle / A deep sigh
The sound of joy / The sound of sorrow
Who will join me in this journey?
Who will join me in this dream? ",jhan,https://lyricstranslate.com/en/translator/jhan
70,Leehom Wang,https://lyricstranslate.com/en/leehom-wang-lyrics.html,Kiss Goodbye,https://lyricstranslate.com/en/kiss-goodbye-kiss-goodbye.html,"Baby不要再哭泣 这一幕多么熟悉
紧握着你的手彼此都舍不得分离
每一次想开口但不如保持安静
给我一分钟专心 好好欣赏你的美 幸福搭配悲伤 同时在我心交叉
挫折的眼泪不能测试爱的重量
付出的爱收不回 还欠你的我不能给
别把我心也带走 去跟随 每一次和你分开 深深的被你打败
每一次放弃你的温柔 痛苦难以释怀
每一次和你分开 每一次kiss you goodbye
爱情的滋味此刻我终于最明白 幸福搭配悲伤 同时在我心交叉
挫折的眼泪不能测试爱的重量
付出的爱收不回 还欠你的我不能给
我才明白爱最真实的滋味 每一次和你分开 深深的被你打败
每一次放弃你的温柔 痛苦难以释怀
每一次和你分开 每一次kiss you goodbye
爱情的滋味此刻我终于最明白 Oh~~我终于明白 你
Wo~~Wo~~~ Wow~~ 每一次和你分开 深深的被你打败
每一次放弃你的温柔 痛苦难以释怀
每一次和你分开 每一次kiss you goodbye
爱情的滋味此刻我终于最明白 ","Baby don't cry, this moment is so familiar
Tightly holding your hand, neither willing to part
I keep wanting to speak, but perhaps it's better to keep silent
So that for a minute I can focus, and properly appreciate your beauty Happiness and sadness cross paths in my heart
Tears of frustration cannot attempt outweigh my love
Love that's been given cannot be returned; the love I owe you, I can't give
Don't bring my heart away with you Every time I leave you, I'm completely defeated by you
Every time I let go of your tenderness, I feel inexplicable pain
Every time I leave you, every time I kiss you goodbye -
I understand how love feels1 in that exact moment Happiness and sadness cross paths in my heart
Tears of frustration cannot attempt outweigh my love
Given love cannot be returned; the love I owe you, I can't give
Only then do I understand how love truly feels Every time I leave you, I'm completely defeated by you
Every time I let go of your tenderness, I feel inexplicable pain
Every time I leave you, every time I kiss you goodbye -
I understand  how love feels in that exact moment Oh
I finally understand you Every time I leave you, I'm completely defeated by you
Every time I let go of your tenderness, I feel inexplicable pain
Every time I leave you, every time I kiss you goodbye -
I understand how love feels in that exact moment ",weiling.tay,https://lyricstranslate.com/en/translator/weilingtay
71,Sitar Tan,https://lyricstranslate.com/en/%E8%B0%AD%E7%BB%B4%E7%BB%B4-tai-wen-wen-lyrics.html,乌兰巴托的夜 (Wū lán bā tuō de yè),https://lyricstranslate.com/en/%E4%B9%8C%E5%85%B0%E5%B7%B4%E6%89%98%E7%9A%84%E5%A4%9C-night-ulaanbaatar.html,"你走了那么多年 你还在我的身边
那一天你微笑的脸
如今闭上眼我还能看得见 穿过狂野的风 你慢些走
我用沉默告诉你 我醉了酒 乌兰巴托的夜 那么静那么静
连风都听不到 听不到
飘向天边的云
你慢些走 我用奔跑告诉你 我不回头 乌兰巴托的夜
那么静那么静
连云都不知道 不知道 乌兰巴托的夜
嘿 你在
你在这世界
每个角落存在
嘿 你在
 你穿过风
穿过云 穿过一切 回来 乌兰巴托的夜
那么静那么静
连风都听不到 听不到 乌兰巴托的夜
那么静那么静
连云都不知道 不知道  我们的世界改变了什么
我们的世界期待著什么
我们的世界剩下些什么
我们的世界 只剩下荒漠 穿过旷野的风
你慢些走
唱歌的人不时掉眼泪 ","You’ve been gone so many years
Yet you are still here by my side
And on that day, your smiling face
Even now when I close my eyes, I can still picture it The wind blowing through the wild
Please slow down
I keep my silence to let you know
I’ve had a few too many drinks* The night in Ulaanbaatar
Is so quiet, so quiet
Even the wind cannot be heard, cannot be heard The clouds drifting towards the edge of sky
Please slow down
I charge forward to let you know
I’m not looking back The nights in Ulaanbaatar
Are so still, so still
Even the clouds, they don’t know, don’t know The night in Ulaanbaatar… Hey, You are here
You are still here
Existing in every corner of this world
Hey, you are still here
So cut through the wind
Through the clouds, through everything, and come back The night in Ulaanbaatar
Is so quiet, so quiet
Even the wind cannot be heard, cannot be heard The nights in Ulaanbaatar
Are so still, so still
Even the clouds, they don’t know, don’t know In our world, what has been changed?
In our world, what is being expected?
In our world, what is there left now?
In our world, there is left only desolation The wind blowing through the vast wilderness
Please slow down
The one singing this song, at times can’t help but, shed a tear ",frosttea,https://lyricstranslate.com/en/translator/frosttea
