,Artist,Artist Link,Song,Song Link,Chinese Lyrics,English Lyrics,Author,Author Link
64,F4,https://lyricstranslate.com/en/f4-lyrics.html,煙火的季節 (Yanhuo De Jijie),https://lyricstranslate.com/en/yan-huo-de-ji-jie-season-firework.html,Tishayue,https://lyricstranslate.com/en/translator/tishayue,,
65,Kris Wu,https://lyricstranslate.com/en/wu-yi-fan-kris-lyrics.html,极光 (jí guāng),https://lyricstranslate.com/en/%E6%9E%81%E5%85%89-j%C3%ADgu%C4%81ng-aurora.html,"没有人知道我的想法
不去在意别人看法
无法比喻力量
天破晓时分的迹象
极光超出你的想象
我的光不隐藏 I fly away
I fly away
Light never fade
Light never fade I know I know I know I know
陶醉这片刻在享受
感谢你们等候
独特要去感受 重新扬起帆
总是会靠岸
世界的顶端
总灯火阑珊 吞噬你的梦魇
你在经历考验
但无需去胆怯
光在你的身边
风格需要提炼
拾起你的气焰 气焰 0到100谁更快
全油踩着来
既然在比赛
龟兔谁更快
害怕就别来
害怕就别来 没有人知道我的想法
不去在意别人看法
无法比喻力量
天破晓时分的迹象
极光超出你的想象
我的光不隐藏 I fly away
I fly away
Light never fade
Light never fade 毕加索的独特
素描着你轮廓
翱翔的梦幻的
小飞象在降落 他们都追不上来
人们都目瞪口呆
从来都言简意赅
我活在未来时代
差不多能来个体检
查出我真正的血液
DNA分子都查遍 睁开你沉睡的双眼
真相往往迟到
只能默默祈祷
记忆也就十秒
狂欢以后忘掉
为何又迷失方向
我保持沉默 沉默 没有人知道我的想法
不去在意别人看法
无法比喻力量
天破晓时分的迹象
极光超出你的想象
我的光不隐藏 I fly away
I fly away
Light never fade
Light never fade Fly away
Fly away
渐行渐远落的泪
故事早已被遗忘 ","No one knows my thoughts
Don't care about the opinions of others
A power that is incomparable
The signs in the sky of when dawn breaks
The aurora exceeds your expectations
My light cannot be  concealed
I fly away
I fly away
Light never fade
Light never fade I know I know I know I know
Get intoxicated in the moment and enjoy it
Thank you all for waiting
You must experience individuality
Set sail all over again
You will eventually reach the shore
At the top of the world
The lights are dimming
Devour your nightmares
You will pass the test
But there is no  need to be timid
The light are by your side
You must refine your style
Pick up your moentum 0 to 100 who's faster
Pushing the accelerator all the way
Since we're racing
Tortoise and the hare, whos faster
Don't show up if you're afraid
Don't show up if you're afraid No one knows my thoughts
Don't care about the opinions of others
A power that is incomparable
The signs in the sky of when dawn breaks
The aurora exceeds your expectations
My light cannot be  concealed I fly away
I fly away
Light never fade
Light never fade The uniqueness of Picasso
Skeyching your profile
The soaring dreamy elephant
Is landing All of them cannot catch up to me
Everyone is stunned
Always keep it short and simple
I'm living in the future era
I can almost have a physical examination
Test out my real blood
Check all my molecules in my  DNA
Open up your eyes that are deep asleep Truth usually comes late
Could only pray quietly
Memories last just 10 seconds
Forgotten after the revelry
Losing sense of direction again?
I keep my silence, in silence I fly away
I fly away
Light never fade
Light never fade Fly away
Fly away
Tears eventually left far behind
Story has long been forgotten ",phsphor,https://lyricstranslate.com/en/translator/phsphor
66,Isabelle Huang,https://lyricstranslate.com/en/isabelle-huang-lyrics.html,痒 (Yang),https://lyricstranslate.com/en/%E7%97%92-yang-itch.html,"她是悠悠一抹斜阳
多想多想 有谁懂得欣赏
他有蓝蓝一片云窗
只等只等 有人与之共享
她是绵绵一段乐章
多想 有谁懂得吟唱
他有满满一目柔光
只等只等 有人为之绽放
来啊 快活啊 反正有大把时光
来啊 爱情啊 反正有大把愚妄
来啊 流浪啊 反正有大把方向
来啊 造作啊 反正有大把风光
啊痒
[x2]
大大方方 爱上爱的表象
迂迂回回 迷上梦的孟浪
越慌越想越慌
越痒越搔越痒
诶呀...
[x2] ","She is the gentle beam of a setting sun.
This lady is wondering who may come and cherish.
He is a sea of blue bright sky.
This gentleman is waiting for someone to relish.
She is a fluffy melody.
Longing for a harmonious synchrony.
Her eyes are the moon of silver light.
Waiting for a seductive blooming.
Come, let's have joy! For we have a bunch of youth.
Come,let's in love!  For we have a sea of ignorance.
Hey, let's go wandering. For we have all directions.
Come,let's mess around. For there is too much scenery.
Oh,So itchy.
[X2]
Generous gently, in love with the love of mirage.
Meandering circuitously, obsessed with a fury.
Panic panicky, think about it becomes more scary.
Prickly itching, scratch it turns into so itchy.
Alas...
[X2] ",wuhuahua089,https://lyricstranslate.com/en/translator/wuhuahua089
67,SMTOWN,https://lyricstranslate.com/en/smtown-lyrics.html,独角戏 (Monodrama) (Dújiǎoxì),https://lyricstranslate.com/en/monodrama-%E7%8B%AC%E8%A7%92%E6%88%8F-monodrama-one-man-show.html-0,"静静地, 我聆听着
我写的歌 略带些灰色
把爱悄悄放进口袋
让所有的人看不出来
Tell me
不想演这场戏
我知道这结局
最后我会失去你
彼此不说却懂得 我们曾拥有的曾经
只剩我在原地 Baby 不想让你走 oh no
所以我留眼泪
喘息不停捶胸口 oh no
因为我心痛
记忆甜美抹不掉
所以不想离开
请你握住我的手
不要走  房间空了 (I know) 你走了 (oh baby)
钻进衣柜角落
只有影子陪着我
把舍不得都对自己说
以为不会难过
每个角落回忆有你
Tell me how to live  without girl
直到所有回忆最后都被你选择忘记
(Live without you hurts me baby)
我还留在原地 Baby 不想让你走 oh no
所以我留眼泪
喘息不停捶胸口 oh no
因为我心痛
记忆甜美抹不掉
所以不想离开
请你握住我的手
不要走  等待的时间我会害怕
没有你的日子我会慢慢去习惯
就让时间它快些走 带走我的伤口
你的每条讯息
告诉我演的是独角戏 演的是独角戏
那故事情节最后用力抱紧 wo oh Just come back to me
Just come back to me please
Baby 不要这样离开我
晚一秒给我结果
多想你的门锁还没落
我只想要挽留 想和你在一起
流着眼泪不说难过 给你微笑的我
藏好心碎了的我 爱你的我
Oh Baby yeah
让我放你走 让我放你走 ","Quietly , I listen attentively
the song I wrote, colored grey
placing love stealthily into my pocket
I don't let anyone show up
Tell me
I don't want to play this drama
I know this outcome
in the end I will lose you
both of us understood without talking,all these we had
leave me still in the same place Baby I don't want to let you go oh no
so my tears grow
panting on and on,beating my breast and mouth oh no
because my heart hurts
the beautiful and sweet memories can't be lost
so I don't want to leave
please hold onto my hand
don't leave The room is empty (I know) you left (oh baby)
getting into the wardrobe's corner
only shadows accompany me
telling myself things that I hate to part with
thinking it won't hurt
every corner of my memory has you
Tell me how to live without girl
until you choose to forget all the memories in the end
(Live without you hurts me baby)
I am still in the same place Baby I don't want to let you go oh no
so my tears grow
panting on and on,beating my breast and mouth oh no
because my heart hurts
the beautiful and sweet memories can't be lost
so I don't want to leave
please hold onto my hand
don't leave While I am waiting, I will be scared
the days without you, I will get used to them slowly
just let the time go away quickly,taking away my wounds
each one of your messages
tells me that I am acting an one-man show,
holding firmly onto this story's plot in the end wo oh Just come back to me
Just come back to me please
Baby don't leave me like this
one second later you give me the end
thinking that the lock of your door hasn't go down
I just want to stay, I want to be with you together
as my tears fall, I don't say that it's difficult,I give you a smile
hiding well that I have a broken heart, I love you
Oh Baby yeah
let me let you go,let me let you go ",infiity13,https://lyricstranslate.com/en/translator/infiity13
68,Chang Chen-yue,https://lyricstranslate.com/en/chang-chen-yue-lyrics.html,再見 (Zài jiàn),https://lyricstranslate.com/en/%E5%86%8D%E8%A6%8B-goodbye.html,"*我怕我沒有機會　
跟你說一聲再見，
因為也許就再也見不到你。
明天我就要離開　
熟悉的地方和你。
要分離　我眼淚就掉下去。 *(我會牢牢記住你的臉。
我會珍惜你給的思念。
這些日子在我心中　永遠都不會抹去。 *我不能答應你，
我是否會再回來。
**不回頭，　
不回頭的走下去。) Repeat *, (), ** ","*I'm afraid I have no chance
to say goodbye to you,
because probably I wouldn't see you again.
Tomorrow I am leaving
the familiar place and you.
Going to separate, my tears fall right away. *(I will firmly remember your face.
I will cherish your longing.
These days will never be erased in my heart.  *I cannot promise you,
whether I'll be back again.
**Don't turn back,
keep walking don't turn back.) Repeat *, (), ** ",hankeat,https://lyricstranslate.com/en/translator/hankeat
69,Faye Wong,https://lyricstranslate.com/en/faye-wong-lyrics.html,匆匆那年 (Cōng cōng nà nián),https://lyricstranslate.com/en/%E5%8C%86%E5%8C%86%E9%82%A3%E5%B9%B4-bustle-year.html,secantt,https://lyricstranslate.com/en/translator/secantt,,
70,Teresa Teng,https://lyricstranslate.com/en/teresa-teng-lyrics.html,再見我的愛人 (Zài jiàn wǒ de ài rén),https://lyricstranslate.com/en/%E6%88%91%E7%9A%84%E6%84%9B%E4%BA%BA%E5%86%8D%E8%A6%8B-w%C7%92-de-%C3%A0ir%C3%A9n-z%C3%A0iji%C3%A0n-goodbye-my-love.html,"Goodbye my love，我的愛人再見，
Goodbye my love，相見不知哪一天，
我把一切給了你，希望你要珍惜，
不要辜負我的真情意。 Goodbye my love，我的愛人再見，
Goodbye my love，從此和你分離，
我會永遠永遠愛你在心裡，希望你不要把我忘記。 我永遠懷念你，溫柔的情，懷念你，
熱烘的心 懷念你 甜蜜的吻，懷念你，
那醉人的歌聲，怎能忘記這段情，
我的愛再見，不知哪日再相見。 「再見了，我的愛人。
 我將永遠不會忘記你，
也希望你不要把我忘記。
也許，我們還會有見面的一天，不是嗎？」 Goodbye my love，我的愛人再見，
Goodbye my love，從此和你分離，
我會永遠永遠愛你在心裡，希望你不要把我忘記。 我永遠懷念你，溫柔的情，懷念你，
熱烘的心，懷念你，甜蜜的吻 懷念你，
那醉人的歌聲，怎能忘記這段情，
我的愛再見，不知哪日再相見，
我的愛我相信，總有一天能再見。 ","Goodbye my love, goodbye my love,
Goodbye my love, not knowing when we will meet again,
I gave you everything, and I hope you will cherish it,
Don't let me down with my sincere affection. Goodbye my love, goodbye my love,
Goodbye my love, from now on we are separated,
I will forever and ever love you in my heart,
And hope that you won't forget me. I will miss you forever, with tender love, miss you,
With a burning heart, miss you, with a sweet kiss, miss you,
With that enchanting song, how can our love be forgotten,
Goodbye my love, not knowing when we will meet again. 'Goodbye, my love.
I will never forget you,
I hope you won't forget me either.
Maybe, we will meet again one day, won't we?' Goodbye my love, goodbye my love,
goodbye my love, from now on we are separated,
I will forever and ever love you in my heart,
And hope that you won't forget me. I will miss you forever, with tender love, miss you,
With a burning heart, miss you, with a sweet kiss, miss you,
That enchanting song, how can our love be forgotten,
Goodbye my love, not knowing when we will meet again,
My love, I believe that we will see each other again one day. ",,
71,Joker Xue ,https://lyricstranslate.com/en/jacky-xue-lyrics.html,我好像在哪見過你 (wǒ hǎo xiàng zài nǎ jiàn guò nǐ),https://lyricstranslate.com/en/%E6%88%91%E5%A5%BD%E5%83%8F%E5%9C%A8%E5%93%AA%E8%A6%8B%E9%81%8E%E4%BD%A0-i-seem-see-you-where-you-are.html,ミカエラ,https://lyricstranslate.com/en/translator/%E3%83%9F%E3%82%AB%E3%82%A8%E3%83%A9,,
72,Grady Guan,https://lyricstranslate.com/en/%E9%97%9C%E5%96%86-lyrics.html,想你的夜 (xiǎng nǐ de yè),https://lyricstranslate.com/en/%E6%83%B3%E4%BD%A0%E7%9A%84%E5%A4%9C-night-thinking-you.html,wuhuahua089,https://lyricstranslate.com/en/translator/wuhuahua089,,
73,Meteor Garden (OST) [2018],https://lyricstranslate.com/en/meteor-garden-ost-2018-lyrics.html,创造回忆 (Create Memories),https://lyricstranslate.com/en/create-memories-create-memories.html,"牽你的手逆風而行沒我允許誰敢動你
那蜷縮在外套裡的呼吸聽得見承諾的肯定句
無法觀測你的夜裡有來自宇宙的訊息
接收每道深愛過的軌跡我們之間就沒有雜音 流星雨再一次創造回憶
世界有你我就無法叛逆
那再微弱的憂鬱都深深影響了我
勇氣的範圍以你為中心
流星雨再一次創造回憶
愛一個人哪需要大道理
只要和你在一起我敢大膽定義
幸福是什麼快樂又是什麼
答案在這裡 沒有過去沒有未來此刻手裡只握緊你
看著天空正飛過的群星心裡有說不出的平靜 流星雨再一次創造回憶
世界有你我就無法叛逆
那再微弱的憂鬱都深深影響了我
勇氣的範圍以你為中心
流星雨再一次創造回憶
愛一個人哪需要大道理
只要和你在一起我敢大膽定義
幸福是什麼快樂又是什麼 用全世界的燈火
換一個有你的日落
我曾一意孤行直到遇見了你
我才學著不和自己為敵 流星雨再一次創造回憶
世界有你我就無法叛逆
那再微弱的憂鬱都深深影響了我
勇氣的範圍以你為中心
流星雨再一次創造回憶
愛一個人哪需要大道理
只要和你在一起我敢大膽定義
幸福是什麼快樂又是什麼
答案在這裡 ","Holding your hand against the wind, Who dares to touch you without my permission
(From) That breath that is curled up in that coat, The affirmative sentence of a promise can be heard
On the night which I can't observe you, A message came from the universe
Receiving the love from each trajectory, There is no noise between us The meteor shower creates memories once again
With you in the world, I can't be rebellious
The weak melancholy has deeply affected me once again
Courage is centered around you
The meteor shower creates memories once again
Loving someone needs not be backed up by complex reasoning
As long as I am with you, I dare boldly define
What does it mean (to be) blessed and what is happiness
The answer is here (If there is) no past, there will be no future, Presently, my hand clenches only yours tightly
Looking at the group of stars currently flying past the sky, There is a sense of inexplicable calmness in my heart The meteor shower creates memories once again
With you in the world, I can't be rebellious
The weak melancholy has deeply affected me once again
Courage is centered around you
The meteor shower creates memories once again
Loving someone needs not be backed up by complex reasoning
As long as I am with you, I dare boldly define
What does it mean (to be) blessed and what is happiness Use all the lights in the world
To trade for a Sunset with you
I used to intentionally seek loneliness till I met you
I then learned how to not see myself as an enemy The meteor shower creates memories once again
With you in the world, I can't be rebellious
The weak melancholy has deeply affected me once again
Courage is centered around you
The meteor shower creates memories once again
Loving someone needs not be backed up by complex reasoning
As long as I am with you, I dare boldly define
What does it mean (to be) blessed and what is happiness
The answer is here ",SLoR,https://lyricstranslate.com/en/translator/slor
74,S.H.E,https://lyricstranslate.com/en/she-lyrics.html,你曾是少年 (Wings of my words),https://lyricstranslate.com/en/%E4%BD%A0%E6%9B%BE%E6%98%AF%E5%B0%91%E5%B9%B4-wings-my-words.html,"有些时候 你怀念从前日子
可天真离开时 你却没说一个字
你只是挥一挥手 像扔掉废纸
说是人生必经的事
酒喝到七分 却又感觉怅然若失 镜子里面 像看到人生终点
或许再过上几年 你也有张虚伪的脸
难道我们是为了这样 才来到这世上
这问题来不及想
每一天一年 总是匆匆忙忙 你我来自
湖北 四川 广西 宁夏 河南
山东 贵州 云南 的小镇乡村
曾经发誓 要做了不起的人 却在 北京 上海 广州 深圳
某天夜半忽然醒来 站在寂寞的阳台
只想从这无边的寂寞中逃出来 许多年前 你有一双清澈的双眼
奔跑起来 像是一道春天的闪电
想看遍这世界 去最遥远的远方
感觉有双翅膀 能飞越高山和海洋 许多年前 你曾是个朴素的少年
爱上一个人 就不怕付出自己一生
相信爱会永恒 相信每个陌生人
相信你会成为最想成为的人 习惯说谎 就是变成熟了吗
有一套房子之后 才能去爱别人吗
总是以为成功之后 就能抚平伤痕
欲望边 埋着错过的人
当青春耗尽 只剩面目可憎 你我来自
湖北 四川 广西 宁夏 河南
山东 贵州 云南 的小镇乡村
曾经发誓 要做了不起的人 却在北京 上海 广州 深圳
某天夜半忽然醒来 像被命运叫醒了
它说你不能就这样过完一生 许多年前 你有一双清澈的双眼
奔跑起来 像是一道春天的闪电
想看遍这世界 去最遥远的远方
感觉有双翅膀 能飞越高山和海洋 许多年前 我曾是个朴素的少年
爱上一个人 就不怕付出自己一生
相信爱会永恒 相信每个陌生人
当我和世界初相见 当我曾经是少年 ","Sometimes you would miss the past days
But when you really left you didn't even say a word
You only waved your hand, like throwing away wastepaper
Saying it is an inevitable thing in life
Drinking until one almost become drunk but you could still feel a sense of loss In the mirror it seems like you can see the end of life
Perhaps after a few years you will also become a hypocrite
Is it really because of this that we have come to this world?
This question we won't have time to think it through
And days and years have already passed You and me come from
towns and villages in Hubei, Si Chuan, Guang Xi, Ning Xia, He Nan, Shan Dong, Gui Zhou and Yun Nan
We have sworn before to become great people But in Beijing, Shanghai, Guangzhou and Shen Zhen
we would suddenly wake up someday in the middle of the night and stand on a lonely balcony
Only wanting to escape from this endless loneliness Several years ago you had a pair of pure eyes
When you started to run you looked like lightning in spring
Wanting to see the whole world, going to the furthest place
Feeling like you had a pair of wings so you could cross high mountains and oceans Several years ago you were once a simple youngster
When you had fallen in love with someone you wouldn't be afraid to put your whole life into it
Believing that love will last forever, believing in every stranger
Believing that you will become the person you want to become the most Getting used to telling lies does that mean you have become mature?
After owning a house is that when you can love someone?
Always thinking after becoming successful wounds would be able to heal
Longing after people that you have missed out and buried in your heart
Once your youth is up what is left is only your hateful appearance You and me come from
towns and villages in Hubei, Si Chuan, Guang Xi, Ning Xia, He Nan, Shan Dong, Gui Zhou and Yun Nan
We have sworn before to become great people But in Beijing, Shanghai, Guangzhou and Shen Zhen
we would suddenly wake up someday in the middle of the night as if being woken up by fate
Saying to you that you can't let your life just pass like this Several years ago you had a pair of pure eyes
When you started to run you looked like lightning in spring
Wanting to see the whole world, going to the furthest place
Feeling like you had a pair of wings so you could cross high mountains and oceans Several years ago I was once a simple youngster
When you had fallen in love with someone you wouldn't be afraid to put your whole life into it
Believing that love will last forever, believing in every stranger
That was the time when I met the world The time when I was still a youngster ",PrinceFinn,https://lyricstranslate.com/en/translator/princefinn
75,Wang Yibo,https://lyricstranslate.com/en/wang-yi-bo-lyrics.html,说剑 (Saying Sword) (shuō jiàn),https://lyricstranslate.com/en/saying-sword-%E8%AF%B4%E5%89%91-saying-sword.html,"夜暗 月下好渡
天白 风里长住
我与我剑 一刃光载江湖
江湖曾是我来处 初时功夫太泛泛 却不以为然
御剑挑落花 中者无二三
怪花迷人眼 怪剑招回晚
怪少年 心不在焉
未出师门 意至河山 沉剑池畔 又添星作盏
气拟长帆 送我入百川
是霜寒已未及锋寒
是刃尖掀八荒波澜
沉剑池畔 忽闻一声轻叹 夜暗 月下思逐
天白 风里细诉
我与我剑 千乘光载江湖
江湖仍是我归处
夜暗 月下拨雾
天白 风里扬土
我与我剑 千乘光载江湖 沉剑池畔 晨昏已常惯
相看不厌 但时至天然
落花不坠衔剑一颤
是非飘零仗剑一判
沉剑池畔 敬听声声呼喊 (夜暗 月下好渡)
湛卢无锋 质存浩然
纯钧至贵 天人合挽
(天白 风里长住)
巨阙厚重 穿釜击坛
胜邪铸恶 寸寸挟
(我与我剑 一刃光载江湖)
鱼肠勇绝 去无转还
承影雅涵 物华收揽
(江湖曾是我来处)
赤霄斩蛇 干将莫邪不离散 夜暗 月下思逐
天白 风里细诉
我与我剑 千乘光载江湖 流星白羽宝匣出
(正 挑斜阳 折冰雪 三落云台)
此去漫漫多歧路
(千径窄 蜀道难 雁过秦川)
临当去时轻身赴
(任 人独立 影孤清 自在为先)
一剑携我贯今古
(掩青卷 掷浮名 尘嚣尽斩) 夜暗 月下倦渡
天白 风里闲住
我与我剑 千乘光抛江湖
江湖又何必是归处
酒残 凭梦重注
志满 再寄远途
池水不枯 静观几番沉浮 ","Dark night, good for boating in the moonlight
Bright day, dwelling in the wind
Me and my sword, one edge implies the Jianghu
Jianghu is where I am from Rap: At first skill is quite ordinary
And no care much about it
Bending the sword to carry the falling flower,
a little bit displeased
Blame the flower or person,
blame the sword too slow unable to call back
Blame on the young age, being mindless
Haven't fulfill the learning,
ambition comes to embody all the landscape  Practicing sword by Chen Jian lake,
under the reflection of stars
Simulate Qi as a long sail,
sending me to the all streams
It's the frost that is no cooler than the blade point
It's the edge which ignites the turbulent days
Around the Chen Jian lake,
suddenly hear a light sigh Dark night, think of fighting bathing in the moonlight
Bright day, pour out (the words) in the wind
Me and my sword, thousand times
we have made the list in Jianghu
Jianghu is still our home Dark night, part the mist in the moonlight
Bright day, raise the dust in the wind
Me and my sword, thousand times
We have made the list in Jianghu Around the Chen Jian lake,
Day and night have become the routine
Be satisfied, but to conform to the nature
The falling flower doesn't fall
and the sword trembles once
Right and wrong can be judged by a single sword
Around the Chen Jian lake,
pay respects to all shouts and screaming Dark night, good for boating in the moonlight
(Zhanlu has no edge and is awesome)
(Chunjun is pure and noble)
Bright day, dwelling in the wind
(Juque is thick and heavy, can make a hole in a cauldron and broken a jar)
(Shengxie portraits the evil and forces (someone) inch by inch)
Me and my sword, one edge implies the Jianghu
(Yuchang is brave and makes the enemies no return)
(Chengying is elegant and conserved, can absorb the essence of nature)
(Chixiao chop off the snake)
Jianghu is where I am from
(Gan Jiang and Mo Ye won't be apart) Dark night, think of fighting bathing in the moonlight
Bright day, pour out (the words) in the wind
Me and my sword, thousand times
we have made the list in Jianghu Liuxingbaiyu precious box is revealed
(Being a good man, fighting against the setting sun, ice and snow)
(Three clouds left behind)
The long route is spread in ambiguous roads
(A thousand miles, a narrow road, a difficult geese, over the Qinchuan)
Take it light when you go
(Self-satisfied and independent, the shadow will be lonely but clear and bright)
(Being free is a priority)
A sword carries me through the ancient times
(Cover up the clouds and throw away the fame and gain)
the ancient times Dark night, tired under the moon
Bright day, being at leisure in the wind
Me and my sword, thousand times
we have made the list in Jianghu
Why is it my home?
A cup of alcohol is not full, pour fully by the dream
Ambition is realized to re-begin the long journey
(The sword can be favored by the god for its reputation)
The pool will not be dried, keep in silence
and have seen the mud become sediment and be turbid
(Know what it is and honor its wishes)
(The sword hasn't sank in the Chen Jian lake and my heart is still afraid) ",Sebas_WangYibo_fan,https://lyricstranslate.com/en/translator/sebaswangyibofan
76,Hua Chenyu,https://lyricstranslate.com/en/hua-chenyu-lyrics.html,山海 [Mountain and Sea] (Shānhǎi),https://lyricstranslate.com/en/%E5%B1%B1%E6%B5%B7-mountain-and-sea.html,"我看著 天真的我自己
出現在 沒有我的故事裡
等待著 我的回應 一個為何至此 的原因
他明白 他明白 我給不起
於是轉身向山裡走去
他明白 他明白 我給不起
於是轉身向大海走去
我聽著那少年的聲音 在還有未來的過去
渴望著 美好結局 卻沒能成為自己
卻沒能成為自己
他明白 他明白 我給不起
於是轉身向山裡走去
他明白 他明白 我給不起
於是轉身向大海走去
头顶强烈的太陽 是奖赏还是耳光
毁于大火的心脏 从灰烬拔节茁壮
铺满油垢的海洋 打捞起尊严一两
殆尽温度的高岗 对试探回以凝望
误会天真的假想 在永夜编织方向
当黑暗掀翻烛光 你是藏还是不藏
长风破浪云飞扬 敌不过魂归故乡
所爱隔山海茫茫 为只为一声回响
自己和镜中对抗 赢不回诗和远方
任世故欲盖弥彰 他奋力撕掉伪装
转身间对视过往 道一句怪人生无常
他明白 他明白 我給不起
於是轉身向山裡走去
他明白 他明白 我給不起
於是轉身向大海走去
他明白 他明白 他明白 他明白
他明白 他明白 我给不起
于是转身向大海走去
于是转身向大海走去 ","I watched the innocent me
Appeared in a story without me
Waiting for me to answer the reason why I appeared
He understood, he understood I could not give
So he turned and headed towards the hills
He understood, he understood I could not give
So he turned and headed towards the ocean
I listened to the lad’s voice in a time before the future
Hungering for a happy ending but was not able to fulfill it
But was not able to fulfill it
He understood, he understood I could not give
So he turned and headed towards the hills
He understood, he understood I could not give
So he turned and headed towards the ocean
Sun shining on top of my head , is it applauding or criticizing
Heart destroyed by blazing fire has return from ashes to become stronger
Ocean covered with oil slicks are what’s left of my dignity
The residuals of a climax turns around to gaze
Fantasies of misunderstood innocence knits its path at night
When candlelight overtakes darkness, do you hide or not hide
Even stormy waves and looming clouds can not defeat the searching soul
What I long for is far far away awaiting for the echo to return
The battle I am fighting with myself can not win back the calm and serenity
Although worldliness covers the innocence, he fights to tear off the insincere mask
Turns around to look at the past telling it to blame the uncertainty of life
He understood, he understood I could not give
So he turned and headed towards the hills
He understood, he understood I could not give
So he turned and headed towards the ocean
He understands, he understands, he understands, he understands
He understands, he understands I can not give
So he turned and headed towards the ocean
So he turned and heads towards the ocean ",LesiaYun,https://lyricstranslate.com/en/translator/lesiayun
77,Dimash Kudaibergen,https://lyricstranslate.com/en/dimash-kudaibergen-lyrics.html,荆棘王冠 (Jīng jí wáng guàn),https://lyricstranslate.com/en/%E8%8D%86%E6%A3%98%E7%8E%8B%E5%86%A0-j%C4%ABng-j%C3%AD-w%C3%A1ng-gu%C3%A0n-crown.html,Calin Conroy,https://lyricstranslate.com/en/translator/calin-conroy,,
78,Ann,https://lyricstranslate.com/en/ann-lyrics.html,是什麼讓我遇見這樣的你 (shì shén me ràng wǒ yù jiàn zhè yàng de nǐ),https://lyricstranslate.com/en/%E6%98%AF%E4%BB%80%E9%BA%BC%E8%AE%93%E6%88%91%E9%81%87%E8%A6%8B%E9%80%99%E6%A8%A3%E7%9A%84%E4%BD%A0-what-makes-me-meet-you.html,secantt,https://lyricstranslate.com/en/translator/secantt,,
